Sample,Payload [Bytes],Latency [us]
842,16,8.71053
843,16,8.71403
844,16,8.67953
845,16,13.69
846,16,14.0975
847,16,15.028
848,16,14.246
849,16,14.127
850,16,14.1585
851,16,14.168
852,16,14.1265
853,16,14.175
854,16,14.2015
855,16,14.2055
856,16,15.0885
857,16,13.803
858,16,14.2105
859,16,15.2675
860,16,14.1875
861,16,14.1785
862,16,14.1395
863,16,14.135
864,16,14.231
865,16,14.1385
866,16,14.146
867,16,14.156
868,16,14.14
869,16,14.13
870,16,14.1285
871,16,14.229
872,16,14.1685
873,16,13.6165
874,16,14.111
875,16,14.478
876,16,13.63
877,16,9.09953
878,16,8.76853
879,16,8.69603
880,16,8.63853
881,16,8.64403
882,16,8.67653
883,16,8.62003
884,16,8.66353
885,16,8.63153
886,16,8.60403
887,16,8.65103
888,16,8.60103
889,16,8.58953
890,16,8.56403
891,16,8.59653
892,16,8.65353
893,16,8.64603
894,16,8.61053
895,16,8.59603
896,16,8.56803
897,16,15.0345
898,16,8.73103
899,16,8.55053
900,16,8.53553
901,16,8.52653
902,16,8.53403
903,16,8.52003
904,16,8.53903
905,16,8.52103
906,16,8.49953
907,16,8.49353
908,16,8.55053
909,16,8.52403
910,16,8.54753
911,16,8.48203
912,16,8.50253
913,16,8.52003
914,16,8.48453
915,16,8.47553
916,16,8.52803
917,16,8.47303
918,16,8.53603
919,16,8.49203
920,16,8.51353
921,16,8.59553
922,16,8.51753
923,16,8.50103
924,16,8.56703
925,16,15.592
926,16,9.12653
927,16,8.69553
928,16,8.63653
929,16,10.6265
930,16,9.13453
931,16,8.87353
932,16,8.78803
933,16,8.80253
934,16,8.81253
935,16,8.85803
936,16,8.78253
937,16,8.68503
938,16,8.74053
939,16,8.76303
940,16,8.74303
941,16,8.83103
942,16,8.73153
943,16,8.74403
944,16,8.80903
945,16,8.77253
946,16,9.00853
947,16,8.81753
948,16,8.76603
949,16,8.79353
950,16,8.86303
951,16,8.78153
952,16,8.77953
953,16,8.86553
954,16,8.81253
955,16,8.70553
956,16,8.75553
957,16,8.76503
958,16,8.80803
959,16,8.77953
960,16,8.70903
961,16,8.73503
962,16,8.80603
963,16,8.81003
964,16,8.76853
965,16,8.74353
966,16,8.85153
967,16,8.71753
968,16,8.71503
969,16,8.74153
970,16,8.75453
971,16,8.74403
972,16,8.73753
973,16,8.81503
974,16,13.6635
975,16,14.608
976,16,14.4545
977,16,14.438
978,16,15.142
979,16,14.0475
980,16,9.38053
981,16,8.86503
982,16,8.83903
983,16,8.74353
984,16,8.70253
985,16,8.67953
986,16,8.68503
987,16,8.73253
988,16,8.71753
989,16,8.76603
990,16,8.77203
991,16,8.78103
992,16,8.95303
993,16,8.73553
994,16,8.73203
995,16,8.73753
996,16,8.74253
997,16,8.77053
998,16,8.78703
999,16,8.75153
1000,16,8.75053
1001,16,8.74953
1002,16,8.73953
1003,16,8.78353
1004,16,8.76403
1005,16,8.70303
1006,16,8.81003
1007,16,8.82403
1008,16,8.74503
1009,16,8.73903
1010,16,8.74253
1011,16,8.75503
1012,16,8.72703
1013,16,8.72953
1014,16,8.76003
1015,16,8.72853
1016,16,8.77053
1017,16,8.75353
1018,16,8.70303
1019,16,8.82903
1020,16,8.74903
1021,16,8.73053
1022,16,8.72403
1023,16,8.72953
1024,16,8.66303
1025,16,9.41153
1026,16,8.85103
1027,16,8.76803
1028,16,14.446
1029,16,14.3205
1030,16,14.5565
1031,16,14.4845
1032,16,15.2645
1033,16,14.4155
1034,16,14.3945
1035,16,14.555
1036,16,14.6015
1037,16,15.2415
1038,16,14.5375
1039,16,14.458
1040,16,14.434
1041,16,14.56
1042,16,14.4105
1043,16,14.474
1044,16,14.5135
1045,16,14.587
1046,16,14.4925
1047,16,14.3665
1048,16,14.4255
1049,16,14.4555
1050,16,14.5495
1051,16,14.4845
1052,16,14.503
1053,16,14.4975
1054,16,14.641
1055,16,14.524
1056,16,14.562
1057,16,14.55
1058,16,14.554
1059,16,14.488
1060,16,14.491
1061,16,14.5355
1062,16,14.573
1063,16,14.579
1064,16,14.5665
1065,16,14.547
1066,16,14.557
1067,16,14.6885
1068,16,14.5435
1069,16,14.5235
1070,16,14.5165
1071,16,14.53
1072,16,14.543
1073,16,14.499
1074,16,14.494
1075,16,14.585
1076,16,14.5785
1077,16,14.518
1078,16,14.567
1079,16,14.5185
1080,16,14.4985
1081,16,14.552
1082,16,14.729
1083,16,14.6585
1084,16,14.7235
1085,16,14.6205
1086,16,14.6275
1087,16,14.552
1088,16,14.4745
1089,16,14.5285
1090,16,13.7865
1091,16,15.526
1092,16,14.2675
1093,16,14.6195
1094,16,14.6835
1095,16,14.567
1096,16,14.581
1097,16,14.6485
1098,16,14.5945
1099,16,14.709
1100,16,14.6235
1101,16,14.6795
1102,16,14.5685
1103,16,14.534
1104,16,14.5965
1105,16,14.648
1106,16,14.5775
1107,16,14.603
1108,16,14.6185
1109,16,14.6265
1110,16,14.676
1111,16,14.5235
1112,16,14.5765
1113,16,14.4755
1114,16,15.328
1115,16,14.5505
1116,16,14.4975
1117,16,15.3375
1118,16,14.5555
1119,16,15.3
1120,16,14.044
1121,16,9.18303
1122,16,8.78903
1123,16,8.72003
1124,16,8.71853
1125,16,8.78453
1126,16,8.74203
1127,16,8.72703
1128,16,8.75403
1129,16,8.70403
1130,16,8.71303
1131,16,8.75903
1132,16,8.72453
1133,16,8.72803
1134,16,8.74353
1135,16,9.05953
1136,16,8.82003
1137,16,8.77403
1138,16,8.72903
1139,16,8.68553
1140,16,8.69803
1141,16,8.73953
1142,16,8.68353
1143,16,8.74403
1144,16,8.72803
1145,16,8.71403
1146,16,8.73403
1147,16,8.68853
1148,16,8.71053
1149,16,9.07303
1150,16,8.81503
1151,16,8.70603
1152,16,8.76103
1153,16,8.69703
1154,16,8.66803
1155,16,8.73753
1156,16,8.75603
1157,16,8.76603
1158,16,8.70953
1159,16,8.73803
1160,16,8.73803
1161,16,8.72753
1162,16,8.71353
1163,16,8.71653
1164,16,8.78003
1165,16,8.77853
1166,16,8.69903
1167,16,8.68503
1168,16,8.83503
1169,16,14.8005
1170,16,14.637
1171,16,14.4265
1172,16,14.465
1173,16,14.4195
1174,16,14.4275
1175,16,19.7495
1176,16,8.17003
1177,16,7.61253
1178,16,7.48103
1179,16,7.44253
1180,16,7.45853
1181,16,7.45703
1182,16,7.99803
1183,16,7.51203
1184,16,7.51303
1185,16,7.45003
1186,16,7.47603
1187,16,7.50603
1188,16,7.49753
1189,16,7.54953
1190,16,7.45003
1191,16,7.51653
1192,16,7.46553
1193,16,7.90853
1194,16,7.53703
1195,16,7.48803
1196,16,7.45753
1197,16,7.92453
1198,16,7.53003
1199,16,7.48953
1200,16,7.50153
1201,16,7.51303
1202,16,7.49353
1203,16,7.48603
1204,16,7.97803
1205,16,7.62503
1206,16,7.49503
1207,16,7.43253
1208,16,7.42503
1209,16,7.91153
1210,16,7.55153
1211,16,7.49403
1212,16,7.51803
1213,16,7.42953
1214,16,7.97003
1215,16,7.54053
1216,16,7.48903
1217,16,7.49153
1218,16,7.99753
1219,16,7.59303
1220,16,7.50653
1221,16,7.49853
1222,16,7.53153
1223,16,8.23503
1224,16,7.47353
1225,16,7.49353
1226,16,7.52003
1227,16,7.50903
1228,16,7.52903
1229,16,7.21053
1230,16,9.14853
1231,16,13.255
1232,16,8.27703
1233,16,7.68703
1234,16,8.42403
1235,16,7.67603
1236,16,7.63803
1237,16,7.65753
1238,16,7.61803
1239,16,7.57203
1240,16,7.62053
1241,16,7.60253
1242,16,8.12603
1243,16,7.68803
1244,16,7.63053
1245,16,8.12353
1246,16,7.68053
1247,16,7.70603
1248,16,8.12853
1249,16,8.93903
1250,16,7.76253
1251,16,8.30253
1252,16,8.25503
1253,16,8.21553
1254,16,7.48603
1255,16,7.52053
1256,16,8.21003
1257,16,7.45903
1258,16,7.46503
1259,16,7.46503
1260,16,8.02203
1261,16,7.68053
1262,16,8.00653
1263,16,8.32503
1264,16,8.24153
1265,16,8.14203
1266,16,8.25053
1267,16,7.45053
1268,16,7.46153
1269,16,7.48953
1270,16,7.43653
1271,16,7.55753
1272,16,7.45003
1273,16,7.47803
1274,16,7.97953
1275,16,7.64853
1276,16,7.48153
1277,16,7.52403
1278,16,7.46203
1279,16,7.46253
1280,16,7.51353
1281,16,7.50353
1282,16,7.54253
1283,16,7.51553
1284,16,7.31503
1285,16,7.73353
1286,16,13.3835
1287,16,12.5875
1288,16,12.226
1289,16,11.8505
1290,16,7.82853
1291,16,7.48253
1292,16,7.53553
1293,16,7.49303
1294,16,7.52603
1295,16,7.54403
1296,16,7.51653
1297,16,7.47953
1298,16,7.52253
1299,16,7.46803
1300,16,7.49903
1301,16,7.52653
1302,16,7.52953
1303,16,7.50453
1304,16,7.54403
1305,16,7.91303
1306,16,7.54453
1307,16,7.53203
1308,16,7.50003
1309,16,7.96253
1310,16,7.62453
1311,16,7.44803
1312,16,7.52603
1313,16,7.51253
1314,16,7.52753
1315,16,7.52153
1316,16,7.40253
1317,16,7.55503
1318,16,7.49103
1319,16,7.51853
1320,16,7.48353
1321,16,7.48203
1322,16,7.46453
1323,16,8.07653
1324,16,7.56703
1325,16,7.46603
1326,16,7.53003
1327,16,7.51603
1328,16,7.58703
1329,16,7.50803
