Sample,Payload [Bytes],Latency [us]
601,16,0.488368
602,16,0.476868
603,16,0.477868
604,16,0.486868
605,16,0.479368
606,16,0.476368
607,16,0.474868
608,16,0.478368
609,16,0.474368
610,16,0.482368
611,16,0.483368
612,16,0.481368
613,16,0.477868
614,16,0.484868
615,16,0.475368
616,16,0.479868
617,16,0.473868
618,16,0.475368
619,16,0.480868
620,16,0.478868
621,16,0.478368
622,16,0.479868
623,16,0.483868
624,16,0.477368
625,16,0.478368
626,16,0.489368
627,16,0.479368
628,16,0.481368
629,16,0.477868
630,16,0.478868
631,16,0.487368
632,16,0.478368
633,16,0.478368
634,16,0.482368
635,16,0.487368
636,16,0.476368
637,16,0.476868
638,16,0.478868
639,16,0.480368
640,16,0.474368
641,16,0.474368
642,16,0.477868
643,16,0.480868
644,16,0.483868
645,16,0.476368
646,16,0.487868
647,16,0.478368
648,16,0.473868
649,16,0.477868
650,16,0.482868
651,16,0.481868
652,16,0.473868
653,16,0.478868
654,16,0.483868
655,16,0.476368
656,16,0.475368
657,16,0.486368
658,16,0.477368
659,16,0.477868
660,16,0.477868
661,16,0.478868
662,16,0.486368
663,16,0.476368
664,16,0.475868
665,16,0.474868
666,16,0.477368
667,16,0.478368
668,16,0.481368
669,16,0.487368
670,16,0.482868
671,16,0.473868
672,16,0.479368
673,16,0.477368
674,16,0.475368
675,16,0.480868
676,16,0.486868
677,16,0.484868
678,16,0.476868
679,16,0.479368
680,16,0.476868
681,16,0.489868
682,16,0.479368
683,16,0.478368
684,16,1.64137
685,16,0.992368
686,16,1.10737
687,16,0.524368
688,16,0.484368
689,16,0.492368
690,16,0.478868
691,16,0.481368
692,16,0.492368
693,16,0.487368
694,16,0.482868
695,16,0.490368
696,16,0.479868
697,16,0.482368
698,16,0.488868
699,16,0.491368
700,16,0.489868
701,16,0.481368
702,16,0.482868
703,16,0.477368
704,16,0.482368
705,16,0.485868
706,16,0.481868
707,16,0.479368
708,16,0.487368
709,16,0.473368
710,16,0.494368
711,16,0.479868
712,16,0.480368
713,16,0.480368
714,16,0.485368
715,16,0.485868
716,16,0.480368
717,16,0.483368
718,16,0.476368
719,16,0.481368
720,16,0.479368
721,16,0.477868
722,16,0.493368
723,16,0.484368
724,16,0.481368
725,16,0.479868
726,16,0.474868
727,16,0.475868
728,16,0.488868
729,16,0.481868
730,16,0.478368
731,16,0.476368
732,16,0.480368
733,16,0.476368
734,16,0.483368
735,16,0.473868
736,16,0.476868
737,16,0.477868
738,16,0.480368
739,16,0.483368
740,16,0.478368
741,16,0.483868
742,16,0.488868
743,16,0.489368
744,16,0.485868
745,16,0.487368
746,16,0.480368
747,16,0.481368
748,16,0.479868
749,16,0.477868
750,16,0.480868
751,16,0.482868
752,16,0.482368
753,16,0.475868
754,16,0.482368
755,16,0.478868
756,16,0.477868
757,16,0.484368
758,16,0.482868
759,16,0.487368
760,16,0.477368
761,16,0.483868
762,16,0.477368
763,16,0.487868
764,16,0.475368
765,16,0.490368
766,16,0.479368
767,16,0.481868
768,16,0.476368
769,16,0.477868
770,16,0.476868
771,16,0.478368
772,16,0.479868
773,16,0.478868
774,16,0.488368
775,16,0.483368
776,16,0.476368
777,16,0.483368
778,16,0.481368
779,16,0.482868
780,16,0.478868
781,16,0.480868
782,16,0.478368
783,16,0.477868
784,16,0.478868
785,16,0.482868
786,16,0.479368
787,16,0.478368
788,16,0.478368
789,16,0.477868
790,16,0.474368
791,16,0.474368
792,16,0.479368
793,16,0.479368
794,16,0.479868
795,16,0.490868
796,16,0.480368
797,16,0.481368
798,16,0.484368
799,16,0.478368
800,16,0.482368
801,16,0.483868
802,16,0.477368
803,16,0.477868
804,16,0.477368
805,16,0.476368
806,16,0.485368
807,16,0.476368
808,16,0.485368
809,16,0.484368
810,16,0.478368
811,16,0.476868
812,16,0.482368
813,16,0.478868
814,16,0.479368
815,16,0.481868
816,16,0.485368
817,16,0.479368
818,16,0.475368
819,16,0.477368
820,16,0.480868
821,16,0.483868
822,16,0.481368
823,16,0.475868
824,16,0.489368
825,16,0.473368
826,16,0.479368
827,16,0.479368
828,16,0.486868
829,16,0.484368
830,16,0.487868
831,16,0.477368
832,16,0.475868
833,16,0.485368
834,16,0.480368
835,16,0.479368
836,16,0.481368
837,16,0.481368
838,16,0.482868
839,16,0.484868
840,16,0.481368
841,16,0.484868
842,16,0.481868
843,16,0.476868
844,16,0.475868
845,16,0.479868
846,16,0.475868
847,16,0.477868
848,16,0.476368
849,16,0.477368
850,16,0.475368
851,16,0.484368
852,16,0.477368
853,16,0.479368
854,16,0.478868
855,16,0.479868
856,16,0.491868
857,16,0.481368
858,16,0.476368
859,16,0.484368
860,16,0.479368
861,16,0.479368
862,16,0.478868
863,16,0.479368
864,16,0.479368
865,16,0.477868
866,16,0.481868
867,16,0.474868
868,16,0.487368
869,16,0.474868
870,16,0.477368
871,16,0.478868
872,16,0.476868
873,16,0.491868
874,16,0.491368
875,16,0.478868
876,16,0.482368
877,16,0.489368
878,16,0.478368
879,16,0.494868
880,16,0.488368
881,16,0.478868
882,16,0.492368
883,16,0.481868
884,16,0.483868
885,16,0.477368
886,16,0.483868
887,16,0.487368
888,16,0.485868
889,16,0.483368
890,16,0.478868
891,16,0.481368
892,16,0.479868
893,16,0.481368
894,16,0.480368
895,16,0.478368
896,16,0.480868
897,16,0.475368
898,16,0.492368
899,16,0.491368
900,16,0.487368
901,16,0.478368
902,16,0.480368
903,16,0.478868
904,16,0.483868
905,16,0.480868
906,16,0.490868
907,16,0.486868
908,16,0.488368
909,16,0.483868
910,16,0.483368
911,16,0.482368
912,16,0.481868
913,16,0.484368
914,16,0.476868
915,16,0.488368
916,16,0.481868
917,16,0.487868
918,16,0.474368
919,16,0.479368
920,16,0.479368
921,16,0.477868
922,16,0.486868
923,16,0.480368
924,16,0.483868
925,16,0.478368
926,16,0.488868
927,16,0.491368
928,16,0.479868
929,16,0.481868
930,16,0.480368
931,16,0.482368
932,16,0.491368
933,16,0.479368
934,16,0.479368
935,16,0.477868
936,16,0.477368
937,16,0.477868
938,16,0.487368
939,16,0.484368
940,16,0.480868
941,16,0.475868
942,16,0.474368
943,16,0.476868
944,16,0.483368
945,16,0.479368
946,16,0.481368
947,16,0.487868
948,16,0.477868
949,16,0.492868
950,16,0.480368
951,16,0.480868
952,16,0.482868
953,16,0.481868
954,16,0.479868
955,16,0.483368
956,16,0.494368
957,16,0.477368
958,16,0.481368
959,16,0.478868
960,16,0.479368
961,16,0.481868
962,16,0.481368
963,16,0.474868
964,16,0.478868
965,16,0.479868
966,16,0.490868
967,16,0.494868
968,16,0.479868
969,16,0.478368
970,16,0.478368
971,16,0.487868
972,16,0.486368
973,16,0.489368
974,16,0.484868
975,16,0.480868
976,16,0.479368
977,16,0.483868
978,16,0.477868
979,16,0.479368
980,16,0.493368
981,16,0.475868
982,16,0.489868
983,16,0.478368
984,16,0.483368
985,16,0.490868
986,16,0.480368
987,16,0.478368
988,16,0.483368
989,16,0.480868
990,16,0.486868
991,16,0.479868
992,16,0.480868
993,16,0.491368
994,16,0.478868
995,16,0.475868
996,16,0.482868
997,16,0.482368
998,16,0.482868
999,16,0.477368
1000,16,0.484368
1001,16,0.477868
1002,16,0.488868
1003,16,0.476868
1004,16,0.480868
1005,16,0.488868
1006,16,0.478868
1007,16,0.477868
1008,16,0.481868
1009,16,0.478868
1010,16,0.491368
1011,16,0.486868
1012,16,0.478368
1013,16,0.482368
1014,16,0.482368
1015,16,0.477368
1016,16,0.474868
1017,16,0.476868
1018,16,0.488868
1019,16,0.477868
1020,16,0.486868
1021,16,0.477368
1022,16,0.479368
1023,16,0.485868
1024,16,0.478368
1025,16,0.528368
1026,16,0.483368
1027,16,0.481368
1028,16,0.487868
1029,16,0.477868
1030,16,0.480868
1031,16,0.474868
1032,16,0.477368
1033,16,0.480868
1034,16,0.474868
1035,16,0.487368
1036,16,0.478868
1037,16,0.477868
1038,16,0.477868
1039,16,0.473868
1040,16,0.478868
1041,16,0.484368
1042,16,0.480868
1043,16,0.483868
1044,16,0.478868
1045,16,0.478868
1046,16,0.479868
1047,16,0.477868
1048,16,0.476368
1049,16,0.479368
1050,16,0.478368
1051,16,0.487868
1052,16,0.479368
1053,16,0.474868
1054,16,0.470868
1055,16,0.476868
1056,16,0.488868
1057,16,0.474868
1058,16,0.473368
1059,16,0.481368
1060,16,0.491368
1061,16,0.474368
1062,16,0.474868
1063,16,0.477868
1064,16,0.479868
1065,16,0.477368
1066,16,0.478368
1067,16,0.480868
1068,16,0.477368
1069,16,0.475368
1070,16,0.480368
1071,16,0.480868
1072,16,0.475368
1073,16,0.490368
1074,16,0.477868
1075,16,0.479868
1076,16,0.476868
1077,16,0.475868
1078,16,0.480868
1079,16,0.487868
1080,16,0.479368
1081,16,0.477868
1082,16,0.470868
1083,16,0.492868
