Sample,Payload [Bytes],Latency [us]
240,1024,4.007000
241,1024,4.006500
242,1024,4.072500
243,1024,4.006000
244,1024,4.026000
245,1024,3.988000
246,1024,4.069500
247,1024,3.996000
248,1024,4.027000
249,1024,4.011500
250,1024,4.023500
251,1024,4.025000
252,1024,3.984000
253,1024,3.986500
254,1024,4.045000
255,1024,4.034000
256,1024,4.086500
257,1024,4.030500
258,1024,4.085500
259,1024,4.039500
260,1024,4.062500
261,1024,4.038000
262,1024,3.985500
263,1024,4.032000
264,1024,4.015000
265,1024,4.038000
266,1024,4.091500
267,1024,4.033000
268,1024,4.020500
269,1024,4.023000
270,1024,4.025000
271,1024,4.002000
272,1024,4.006500
273,1024,4.022500
274,1024,4.027000
275,1024,4.011000
276,1024,4.019500
277,1024,4.005000
278,1024,4.030500
279,1024,4.007500
280,1024,4.038500
281,1024,4.007500
282,1024,4.026000
283,1024,3.998500
284,1024,4.027500
285,1024,3.997500
286,1024,4.004500
287,1024,4.024000
288,1024,4.034500
289,1024,4.012500
290,1024,4.025000
291,1024,4.042000
292,1024,4.018000
293,1024,4.004000
294,1024,4.024500
295,1024,4.022000
296,1024,4.001000
297,1024,3.994000
298,1024,4.006000
299,1024,3.979000
300,1024,4.025000
301,1024,3.991500
302,1024,4.015000
303,1024,4.041000
304,1024,4.029500
305,1024,4.020500
306,1024,4.038000
307,1024,4.007000
308,1024,4.006000
309,1024,3.997500
310,1024,4.009500
311,1024,4.007500
312,1024,4.104000
313,1024,3.989000
314,1024,4.017500
315,1024,4.007500
316,1024,4.009000
317,1024,4.005500
318,1024,4.031500
319,1024,4.024500
320,1024,4.043500
321,1024,3.980000
322,1024,4.021000
323,1024,4.013000
324,1024,4.032000
325,1024,4.023500
326,1024,4.009500
327,1024,4.026500
328,1024,4.011000
329,1024,4.014500
330,1024,3.999000
331,1024,4.056500
332,1024,4.017500
333,1024,4.010500
334,1024,4.018000
335,1024,4.019500
336,1024,3.997500
337,1024,4.000500
338,1024,4.010000
339,1024,4.044000
340,1024,4.064500
341,1024,4.003500
342,1024,4.035500
343,1024,4.015500
344,1024,3.983500
345,1024,3.991000
346,1024,4.030500
347,1024,4.040500
348,1024,4.016500
349,1024,4.003000
350,1024,4.059500
351,1024,4.008500
352,1024,4.069500
353,1024,3.992500
354,1024,4.040000
355,1024,4.027000
356,1024,4.015000
357,1024,4.041000
358,1024,4.020000
359,1024,4.028000
360,1024,4.010500
361,1024,3.997000
362,1024,4.014500
363,1024,4.046500
364,1024,4.052500
365,1024,4.000000
366,1024,4.018000
367,1024,4.077000
368,1024,3.998500
369,1024,4.015500
370,1024,4.062000
371,1024,4.005000
372,1024,3.988000
373,1024,4.005500
374,1024,4.024000
375,1024,4.014500
376,1024,4.002500
377,1024,4.024000
378,1024,4.010500
379,1024,4.017000
380,1024,4.015500
381,1024,3.993000
382,1024,4.035500
383,1024,4.026500
384,1024,4.002500
385,1024,3.990000
386,1024,4.019500
387,1024,4.109000
388,1024,4.096000
389,1024,4.066000
390,1024,4.000000
391,1024,4.069000
392,1024,4.004500
393,1024,4.000000
394,1024,4.043000
395,1024,3.990000
396,1024,4.024500
397,1024,3.976500
398,1024,4.006000
399,1024,3.993500
400,1024,3.995500
401,1024,4.038500
402,1024,4.065500
403,1024,4.057500
404,1024,4.070000
405,1024,4.063500
406,1024,3.990000
407,1024,4.025000
408,1024,4.077500
409,1024,4.046000
410,1024,4.039500
411,1024,4.037500
412,1024,4.032000
413,1024,4.025500
414,1024,4.039500
415,1024,4.013500
416,1024,4.001500
417,1024,3.983500
418,1024,4.022500
419,1024,4.016000
420,1024,4.002000
421,1024,4.034000
422,1024,4.122500
423,1024,4.040000
424,1024,4.023500
425,1024,4.002000
426,1024,4.016000
427,1024,4.028500
428,1024,4.018000
429,1024,4.001500
430,1024,4.026500
431,1024,4.079500
432,1024,4.003500
433,1024,4.052500
434,1024,4.040500
435,1024,4.023500
436,1024,4.020500
437,1024,4.007500
438,1024,4.015000
439,1024,4.009000
440,1024,4.063500
441,1024,4.103500
442,1024,4.072000
443,1024,4.026500
444,1024,4.009000
445,1024,4.005000
446,1024,4.061500
447,1024,4.002500
448,1024,4.019500
449,1024,4.033000
450,1024,4.083500
451,1024,3.998000
452,1024,4.009500
453,1024,4.058500
454,1024,4.027000
455,1024,3.987500
456,1024,4.048000
457,1024,4.002500
458,1024,4.092000
459,1024,4.025000
460,1024,4.075000
461,1024,4.005500
462,1024,4.099500
463,1024,4.001000
464,1024,4.083000
465,1024,4.016500
466,1024,4.000000
467,1024,4.007000
468,1024,4.106500
469,1024,4.000000
470,1024,3.985000
471,1024,4.007000
472,1024,4.017500
473,1024,4.010500
474,1024,4.039000
475,1024,4.010500
476,1024,4.080000
477,1024,4.010500
478,1024,4.028500
479,1024,4.017500
480,1024,4.060500
481,1024,4.002500
482,1024,4.024500
483,1024,3.985000
484,1024,4.025500
485,1024,4.007000
486,1024,4.091000
487,1024,3.977000
488,1024,4.019000
489,1024,4.018500
490,1024,4.065500
491,1024,3.985000
492,1024,4.020500
493,1024,4.079000
494,1024,3.999000
495,1024,4.013500
496,1024,4.040500
497,1024,4.011500
498,1024,4.011500
499,1024,3.996000
500,1024,4.013000
501,1024,4.011000
502,1024,4.052500
503,1024,4.016500
504,1024,4.102000
505,1024,3.994500
506,1024,4.017000
507,1024,4.011000
508,1024,4.032000
509,1024,4.008000
510,1024,4.084000
511,1024,3.972500
512,1024,4.042500
513,1024,4.010500
514,1024,3.975500
515,1024,4.002000
516,1024,4.031000
517,1024,4.104000
518,1024,4.027500
519,1024,4.014000
520,1024,4.025000
521,1024,4.029000
522,1024,4.024000
523,1024,3.999500
524,1024,4.029500
525,1024,4.026500
526,1024,4.026500
527,1024,4.028500
528,1024,4.019500
529,1024,3.985000
530,1024,3.986500
531,1024,4.010500
532,1024,4.055500
533,1024,4.007500
534,1024,4.027000
535,1024,4.027000
536,1024,4.048500
537,1024,4.019000
538,1024,4.063500
539,1024,4.000000
540,1024,4.054500
541,1024,4.000000
542,1024,4.083500
543,1024,4.037500
544,1024,4.016500
545,1024,4.015000
546,1024,4.002000
547,1024,4.022000
548,1024,3.994500
549,1024,3.993500
550,1024,4.028500
551,1024,4.043500
552,1024,4.096500
553,1024,4.037500
554,1024,4.078000
555,1024,4.004000
556,1024,4.037500
557,1024,4.038500
558,1024,4.058000
559,1024,3.986500
560,1024,4.028000
561,1024,4.022000
562,1024,4.021000
563,1024,3.986000
564,1024,4.055000
565,1024,3.997500
566,1024,4.025500
567,1024,3.998000
568,1024,4.028500
569,1024,4.012500
570,1024,4.006000
571,1024,4.038500
572,1024,4.044000
573,1024,4.023500
574,1024,4.026500
575,1024,3.998000
576,1024,4.029500
577,1024,4.007500
578,1024,4.078500
579,1024,4.006500
580,1024,4.086000
581,1024,4.018500
582,1024,4.034000
583,1024,4.051500
584,1024,4.024500
585,1024,4.011500
586,1024,3.996000
587,1024,4.011500
588,1024,4.021500
589,1024,4.018000
590,1024,4.007500
591,1024,3.990500
592,1024,4.041500
593,1024,4.010500
594,1024,4.007500
595,1024,4.008000
596,1024,4.017500
597,1024,4.009500
598,1024,4.001000
599,1024,4.009500
600,1024,4.051000
601,1024,4.013000
602,1024,4.079000
603,1024,4.014500
604,1024,4.055500
605,1024,4.001000
606,1024,4.045000
607,1024,4.030000
608,1024,4.098500
609,1024,3.978000
610,1024,4.080000
611,1024,3.991500
612,1024,4.031000
613,1024,4.029000
614,1024,4.010000
615,1024,4.047000
616,1024,4.072000
617,1024,4.017000
618,1024,4.011500
619,1024,3.995500
620,1024,4.042000
621,1024,3.984500
622,1024,4.062500
623,1024,4.026500
624,1024,4.038000
625,1024,4.022000
626,1024,4.007000
627,1024,4.023000
628,1024,4.047500
629,1024,4.033000
630,1024,4.010500
631,1024,4.080000
632,1024,4.066000
633,1024,3.984000
634,1024,4.008000
635,1024,4.033000
636,1024,4.024000
637,1024,4.008500
638,1024,4.098000
639,1024,4.014500
640,1024,4.059000
641,1024,4.021000
642,1024,4.083000
643,1024,4.018500
644,1024,4.112500
645,1024,3.986500
646,1024,4.065000
647,1024,4.131000
648,1024,4.060000
649,1024,4.017000
650,1024,4.005000
651,1024,4.009000
652,1024,4.041500
653,1024,4.023500
654,1024,4.005500
655,1024,4.012000
656,1024,4.058000
657,1024,3.995000
658,1024,4.078500
659,1024,4.023000
660,1024,4.010500
661,1024,4.035000
662,1024,4.069000
663,1024,4.009500
664,1024,4.034000
665,1024,4.029000
666,1024,4.029500
667,1024,4.014500
668,1024,3.992500
669,1024,4.021500
670,1024,4.085500
671,1024,4.044500
672,1024,4.032000
673,1024,4.014000
674,1024,4.037500
675,1024,3.995500
676,1024,4.073000
677,1024,4.017500
678,1024,4.033000
679,1024,4.046000
680,1024,4.012500
681,1024,3.974000
682,1024,4.027000
683,1024,4.034000
684,1024,3.997000
685,1024,3.980500
686,1024,4.064500
687,1024,3.984500
688,1024,4.028000
689,1024,4.017000
690,1024,4.033500
691,1024,3.994000
692,1024,4.001500
693,1024,4.008000
694,1024,6.944000
695,1024,5.016000
696,1024,4.016000
697,1024,4.031000
698,1024,4.031500
699,1024,4.024000
700,1024,4.011000
701,1024,3.997000
702,1024,4.007000
703,1024,3.996500
704,1024,4.014000
705,1024,4.021500
706,1024,4.017000
707,1024,4.012000
708,1024,4.063000
709,1024,3.995500
710,1024,3.998500
711,1024,4.025000
712,1024,3.997000
713,1024,4.005500
714,1024,4.064000
715,1024,3.988000
716,1024,4.054000
717,1024,4.025500
718,1024,4.023000
719,1024,3.999500
720,1024,4.077500
721,1024,3.990500
722,1024,4.094000
723,1024,4.002500
724,1024,4.013500
725,1024,4.025000
726,1024,4.016000
727,1024,4.010500
728,1024,4.040000
729,1024,4.010000
730,1024,4.006500
731,1024,4.062000
732,1024,3.989500
733,1024,4.045000
734,1024,4.014000
735,1024,3.995000
736,1024,4.025500
737,1024,4.037500
738,1024,4.032500
739,1024,4.011500
740,1024,3.997000
741,1024,4.029000
742,1024,4.059500
743,1024,3.989000
744,1024,3.991000
745,1024,4.020500
746,1024,3.984000
747,1024,4.006000
748,1024,4.024000
749,1024,4.051000
750,1024,4.005500
751,1024,4.032500
752,1024,4.035000
753,1024,4.002500
754,1024,4.021500
755,1024,3.972000
756,1024,4.030000
757,1024,4.012000
758,1024,4.022000
759,1024,4.097500
760,1024,4.012000
761,1024,4.036000
762,1024,4.007500
763,1024,4.025500
764,1024,4.019500
765,1024,4.039000
766,1024,4.032000
767,1024,4.027000
768,1024,3.976000
769,1024,4.018000
770,1024,4.004000
771,1024,4.002000
772,1024,4.056500
773,1024,4.024500
774,1024,4.017000
775,1024,4.038000
776,1024,4.088500
777,1024,4.018500
778,1024,3.987500
779,1024,4.002500
780,1024,4.054000
781,1024,4.007000
782,1024,4.014000
783,1024,4.021000
784,1024,4.007500
785,1024,4.015000
786,1024,3.986500
787,1024,3.988500
788,1024,4.019000
789,1024,4.012500
790,1024,4.016500
791,1024,4.009500
792,1024,4.008500
793,1024,3.998000
794,1024,4.002500
795,1024,4.033000
796,1024,4.117000
797,1024,4.027000
798,1024,4.017000
799,1024,3.993000
800,1024,3.980000
801,1024,4.043500
802,1024,4.003500
803,1024,4.004500
804,1024,4.102500
805,1024,4.008500
806,1024,4.016000
807,1024,3.977500
808,1024,4.006500
809,1024,4.000500
810,1024,4.025000
811,1024,4.027000
812,1024,4.031000
813,1024,3.995000
814,1024,4.021000
815,1024,4.024000
816,1024,4.036000
817,1024,4.004000
818,1024,4.043000
819,1024,3.992000
820,1024,4.021000
821,1024,4.077000
822,1024,4.038500
823,1024,4.010500
824,1024,4.053000
825,1024,4.018000
826,1024,4.011500
827,1024,4.013000
828,1024,4.007500
829,1024,4.018500
830,1024,4.023000
831,1024,4.045000
832,1024,4.021000
833,1024,4.011500
834,1024,4.109000
835,1024,3.973000
836,1024,3.997500
837,1024,4.022500
838,1024,4.006500
839,1024,4.004500
840,1024,4.115500
841,1024,3.970500
842,1024,4.023500
843,1024,4.020500
844,1024,4.024500
845,1024,3.972000
846,1024,4.076500
847,1024,4.002000
848,1024,4.035500
849,1024,4.024500
850,1024,4.006000
851,1024,4.002000
852,1024,4.024500
853,1024,4.008000
854,1024,4.019000
855,1024,3.992500
856,1024,4.032000
857,1024,3.982000
858,1024,4.037000
859,1024,3.999000
860,1024,4.026500
861,1024,3.990000
862,1024,3.963500
863,1024,3.994500
864,1024,4.015000
865,1024,4.021500
866,1024,4.073500
867,1024,4.000500
868,1024,4.016000
869,1024,3.997000
870,1024,4.000500
871,1024,4.005500
872,1024,4.031000
873,1024,4.006000
874,1024,3.998500
875,1024,4.047000
876,1024,4.012000
877,1024,4.041000
878,1024,4.011000
879,1024,4.031500
880,1024,4.036500
881,1024,4.003500
882,1024,4.017500
883,1024,4.007000
884,1024,4.056500
885,1024,3.991500
886,1024,3.992000
887,1024,4.008500
888,1024,4.014500
889,1024,3.999500
890,1024,4.069500
891,1024,3.995500
892,1024,4.022500
893,1024,4.003500
894,1024,4.093000
895,1024,4.028500
896,1024,4.020000
897,1024,4.020000
898,1024,4.034000
899,1024,4.014000
900,1024,4.046500
901,1024,4.027500
902,1024,4.016000
903,1024,4.022000
904,1024,4.022500
905,1024,4.054000
906,1024,4.032500
907,1024,4.014500
908,1024,4.005500
909,1024,4.024500
910,1024,4.031000
911,1024,4.001500
912,1024,4.048500
913,1024,4.004000
914,1024,4.056500
915,1024,4.011000
916,1024,4.098000
917,1024,4.032000
918,1024,4.026500
919,1024,4.007500
920,1024,4.003500
921,1024,3.995500
922,1024,4.037000
923,1024,4.023500
924,1024,4.044500
925,1024,4.046000
926,1024,4.011000
927,1024,3.998000
928,1024,3.999500
929,1024,4.020500
930,1024,4.035500
931,1024,4.014500
932,1024,4.007000
933,1024,4.012500
934,1024,4.002500
935,1024,4.032000
936,1024,3.970500
937,1024,3.990500
938,1024,3.997500
939,1024,4.027000
940,1024,4.000000
941,1024,4.024500
942,1024,4.037000
943,1024,4.020000
944,1024,4.027000
945,1024,4.013000
946,1024,4.043000
947,1024,4.006000
948,1024,4.026500
949,1024,4.002500
950,1024,4.006000
951,1024,4.012500
952,1024,4.041000
953,1024,4.006000
954,1024,4.069000
955,1024,4.085000
956,1024,4.020500
957,1024,3.987500
958,1024,4.060500
959,1024,3.998500
960,1024,4.001500
961,1024,3.986000
962,1024,3.991500
963,1024,4.034000
964,1024,4.070000
965,1024,3.992500
966,1024,4.035500
967,1024,4.036500
968,1024,4.049500
969,1024,3.987500
970,1024,4.081500
971,1024,4.014500
972,1024,4.102000
973,1024,3.981500
974,1024,4.024000
975,1024,4.005500
976,1024,4.025500
977,1024,4.009500
978,1024,4.020500
979,1024,4.028000
980,1024,4.015000
981,1024,4.000500
982,1024,3.992000
983,1024,4.009500
984,1024,4.008000
985,1024,3.971000
986,1024,4.029500
987,1024,4.000000
988,1024,4.017500
989,1024,4.006500
990,1024,4.038000
991,1024,4.021500
992,1024,4.020500
993,1024,3.998000
994,1024,4.030500
995,1024,4.019500
996,1024,4.023000
997,1024,4.001500
998,1024,3.989500
999,1024,3.991500
1000,1024,4.020500
1001,1024,4.011500
1002,1024,3.993000
1003,1024,4.011500
1004,1024,4.034500
1005,1024,4.020500
1006,1024,4.025000
1007,1024,4.071500
1008,1024,3.991000
1009,1024,4.001000
1010,1024,4.000000
1011,1024,4.023000
1012,1024,3.992000
1013,1024,3.999000
1014,1024,4.038000
1015,1024,4.013500
1016,1024,4.069000
1017,1024,4.001000
1018,1024,4.036000
1019,1024,3.986000
1020,1024,4.046000
1021,1024,4.000500
1022,1024,4.043000
1023,1024,4.022000
1024,1024,4.055000
1025,1024,4.014500
1026,1024,4.037500
1027,1024,4.026500
1028,1024,4.007000
1029,1024,4.033500
1030,1024,4.004000
1031,1024,4.006500
1032,1024,4.036000
1033,1024,3.996500
1034,1024,4.054000
1035,1024,4.071500
1036,1024,4.092000
1037,1024,4.060500
1038,1024,4.005500
1039,1024,3.987500
1040,1024,4.003000
1041,1024,3.990500
1042,1024,4.048500
1043,1024,3.994500
1044,1024,4.012500
1045,1024,4.016000
1046,1024,4.004000
1047,1024,4.012000
1048,1024,4.003500
1049,1024,4.037500
1050,1024,4.046000
1051,1024,4.045000
1052,1024,4.008500
1053,1024,4.003000
1054,1024,4.025000
1055,1024,3.996500
1056,1024,4.079000
1057,1024,4.027000
1058,1024,4.045000
1059,1024,4.027000
1060,1024,4.073500
1061,1024,4.077500
1062,1024,4.066500
1063,1024,4.020500
1064,1024,4.006500
1065,1024,4.034000
1066,1024,4.080000
1067,1024,3.998500
1068,1024,4.050500
1069,1024,4.061000
1070,1024,4.066500
1071,1024,4.027000
1072,1024,4.121500
1073,1024,3.983000
1074,1024,4.040000
1075,1024,3.997000
1076,1024,4.006000
1077,1024,4.006000
1078,1024,4.028500
1079,1024,4.001000
1080,1024,4.000500
1081,1024,4.004500
1082,1024,4.043500
1083,1024,3.998500
1084,1024,4.015000
1085,1024,4.053500
1086,1024,4.071500
1087,1024,4.002500
1088,1024,4.012500
1089,1024,4.016000
1090,1024,4.028500
1091,1024,4.029000
1092,1024,4.021000
1093,1024,4.010000
1094,1024,4.015500
1095,1024,4.024500
1096,1024,4.035000
1097,1024,4.059500
1098,1024,4.054500
1099,1024,4.028500
1100,1024,4.022500
1101,1024,4.020500
1102,1024,3.997000
1103,1024,3.983000
1104,1024,4.005500
1105,1024,4.028000
1106,1024,4.017000
1107,1024,4.017500
1108,1024,4.076000
1109,1024,4.035000
1110,1024,4.083000
1111,1024,3.990000
1112,1024,3.994500
1113,1024,4.039000
1114,1024,4.043500
1115,1024,4.043500
1116,1024,4.086500
1117,1024,4.024000
1118,1024,4.050000
1119,1024,4.017500
1120,1024,4.009000
1121,1024,4.050000
1122,1024,4.034500
1123,1024,4.029000
1124,1024,3.985000
1125,1024,4.012500
1126,1024,4.008000
1127,1024,4.027500
1128,1024,3.998000
1129,1024,4.041500
1130,1024,4.037000
1131,1024,4.044000
1132,1024,4.028000
1133,1024,4.023500
1134,1024,4.006000
1135,1024,4.028000
1136,1024,4.038500
1137,1024,4.040500
1138,1024,4.034500
1139,1024,4.016500
1140,1024,4.016500
1141,1024,4.092000
1142,1024,4.001500
1143,1024,4.069000
1144,1024,4.003500
1145,1024,4.010500
1146,1024,4.030500
1147,1024,4.008500
1148,1024,4.059000
1149,1024,4.041000
1150,1024,4.015500
1151,1024,4.005500
1152,1024,4.021500
1153,1024,4.023500
1154,1024,4.038500
1155,1024,4.013000
1156,1024,4.035000
1157,1024,4.044500
1158,1024,4.012000
1159,1024,4.014500
1160,1024,4.021500
1161,1024,4.021000
1162,1024,4.036000
1163,1024,3.993000
1164,1024,4.052500
1165,1024,4.136500
1166,1024,4.021000
1167,1024,4.028000
1168,1024,4.019000
1169,1024,4.022000
1170,1024,4.012500
1171,1024,4.003500
1172,1024,4.023000
1173,1024,4.023000
1174,1024,4.049000
1175,1024,3.998500
1176,1024,4.026000
1177,1024,4.027500
1178,1024,4.049000
1179,1024,4.053000
1180,1024,4.114500
1181,1024,4.064000
1182,1024,4.014500
1183,1024,4.021000
1184,1024,4.039500
1185,1024,4.045500
1186,1024,4.024500
1187,1024,4.004500
1188,1024,7.116500
1189,1024,4.873000
1190,1024,4.046500
1191,1024,4.059500
1192,1024,4.046500
1193,1024,4.026000
1194,1024,4.020000
1195,1024,4.090000
1196,1024,4.020500
1197,1024,4.018500
1198,1024,4.053500
1199,1024,4.026500
1200,1024,4.059000
1201,1024,4.059000
1202,1024,4.063500
1203,1024,4.012000
1204,1024,4.017500
1205,1024,4.108000
1206,1024,4.032000
1207,1024,4.040500
1208,1024,4.010000
1209,1024,3.993000
1210,1024,3.997000
1211,1024,4.009500
1212,1024,4.021500
1213,1024,4.047000
1214,1024,4.027000
1215,1024,4.085000
1216,1024,4.034500
1217,1024,4.039500
1218,1024,4.022500
1219,1024,4.016000
1220,1024,4.045000
1221,1024,3.984000
1222,1024,4.009500
1223,1024,4.114500
1224,1024,4.005000
1225,1024,4.070000
1226,1024,4.021000
1227,1024,4.107500
1228,1024,4.022500
1229,1024,4.003500
1230,1024,4.075000
1231,1024,4.003500
1232,1024,4.062500
1233,1024,4.011000
1234,1024,4.093500
1235,1024,4.012500
1236,1024,4.060500
1237,1024,4.023500
1238,1024,4.008000
1239,1024,4.039500
1240,1024,4.026500
1241,1024,3.999000
1242,1024,4.025500
1243,1024,4.024000
1244,1024,4.091000
1245,1024,3.997000
1246,1024,4.092000
1247,1024,4.008000
1248,1024,4.033000
1249,1024,4.002000
1250,1024,4.041000
1251,1024,4.024500
1252,1024,4.106500
1253,1024,3.983000
1254,1024,4.006500
1255,1024,4.006000
1256,1024,4.019500
1257,1024,4.028500
1258,1024,4.037000
1259,1024,4.044500
1260,1024,4.016000
1261,1024,4.044500
1262,1024,3.987000
1263,1024,4.008500
1264,1024,4.077500
1265,1024,4.014500
1266,1024,4.021500
1267,1024,4.023000
1268,1024,4.034500
1269,1024,4.019500
1270,1024,4.051000
1271,1024,4.037500
1272,1024,4.028000
1273,1024,4.029500
1274,1024,4.048000
1275,1024,4.033500
1276,1024,4.063000
1277,1024,4.007000
1278,1024,4.040500
1279,1024,4.029000
1280,1024,4.021500
1281,1024,4.020500
1282,1024,4.042000
1283,1024,4.031000
1284,1024,3.993500
1285,1024,4.020500
1286,1024,4.082000
1287,1024,4.025500
1288,1024,4.036000
1289,1024,4.018500
1290,1024,4.074500
1291,1024,4.026500
1292,1024,4.020500
1293,1024,4.079500
1294,1024,4.060500
1295,1024,3.991000
1296,1024,4.010500
1297,1024,3.989000
1298,1024,4.025000
1299,1024,3.992000
1300,1024,4.011500
1301,1024,4.038000
1302,1024,4.045000
1303,1024,4.029500
1304,1024,4.057000
1305,1024,4.023500
1306,1024,4.058500
1307,1024,4.011500
1308,1024,4.019000
1309,1024,4.005500
1310,1024,4.071000
1311,1024,4.029500
1312,1024,4.019500
1313,1024,3.999500
1314,1024,4.054000
1315,1024,3.975000
1316,1024,4.041500
1317,1024,4.007500
1318,1024,4.018500
1319,1024,4.014500
1320,1024,3.998000
1321,1024,4.055000
1322,1024,4.102500
1323,1024,3.979500
1324,1024,4.014500
1325,1024,4.018000
1326,1024,4.085000
1327,1024,4.034500
1328,1024,4.086500
1329,1024,4.017500
1330,1024,4.060500
1331,1024,4.019500
1332,1024,4.022500
1333,1024,4.032000
1334,1024,4.021000
1335,1024,4.029000
1336,1024,4.020500
1337,1024,4.071500
1338,1024,4.057000
1339,1024,4.013500
1340,1024,4.035000
1341,1024,4.022000
1342,1024,4.023000
1343,1024,4.028500
1344,1024,4.047500
1345,1024,4.028000
1346,1024,4.043000
1347,1024,3.992500
1348,1024,3.999500
1349,1024,4.027000
1350,1024,4.043000
1351,1024,4.035000
1352,1024,4.146000
1353,1024,4.015500
1354,1024,4.042000
1355,1024,3.979500
1356,1024,4.005500
1357,1024,3.992500
1358,1024,4.024000
1359,1024,4.044000
